ID,Name,1C vs 1A,2C vs 2A,3C vs 3A,1C vs 2C,2C vs 3C,1C vs 3C,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A
32772,,5.802575107,1.665706806,2.181252827,2.532273828,0.701570681,1.776569073,105,121.5,124.5,69.5,62,85,52,50.5,50.5,6.5,10,11,0.446351931,0.176265271,0.251243781,0.076923077,0.105820106,0.115183246
10975,,82.83175966,32.32460733,N/A,14.32876412,0.57776409,8.278645364,354,131.5,114.5,65.5,55,77.5,285.5,49,59.5,2.5,0.5,-2,2.450643777,0.171029668,0.2960199,0.029585799,0.005291005,N/A
21501,,N/A,1.319371728,N/A,3.24481402,0.476538576,1.546279051,104,112.5,108.5,66.5,62,68.5,47.5,36,53,0,9,-9,0.407725322,0.12565445,0.263681592,N/A,0.095238095,N/A
42555,,N/A,14.2382199,N/A,1.443253186,1.553049626,2.241443821,124.5,202.5,134,62,63.5,79,76,129.5,58.5,-1.5,3,-2,0.652360515,0.452006981,0.291044776,N/A,0.031746032,N/A
11053,,N/A,N/A,N/A,9.497706083,0.180049113,1.710053553,107,87,120.5,62,50,69.5,56,14.5,56.5,-0.5,-1.5,-8.5,0.480686695,0.05061082,0.281094527,N/A,N/A,N/A
29379,,N/A,2.87434555,N/A,2.177021037,0.744274983,1.620302295,110,126.5,122,61,64,75.5,54,61,57.5,-3.5,7,0,0.463519313,0.212914485,0.286069652,N/A,0.074074074,N/A
15619,,N/A,2.671727749,N/A,3.946908282,0.443962696,1.752280043,117,111,124.5,61,58,75,65,40.5,64,-2.5,5,-2.5,0.557939914,0.141361257,0.31840796,N/A,0.052910053,N/A
42985,,2.840844063,3.945095068,1.006732074,0.635773878,2.104712042,1.338120937,167.5,517.5,210,100,87.5,142.5,117.5,454.5,151.5,30,38,71.5,1.008583691,1.586387435,0.753731343,0.355029586,0.402116402,0.748691099
11063,,N/A,N/A,N/A,2.616199434,0.646545529,1.691492047,77,92.5,90,57.5,50,61.5,25,23.5,25.5,-10,-3,-9.5,0.214592275,0.082024433,0.126865672,N/A,N/A,N/A
42480,,N/A,2.264921466,N/A,2.506979457,0.535272445,1.341917024,106,119.5,125,65,65.5,67.5,52.5,51.5,67.5,-1,7.5,-4.5,0.450643777,0.179755672,0.335820896,N/A,0.079365079,N/A
46338,,7.706545064,1.571604558,3.661252561,2.5806708,0.433795612,1.119483668,97,114.5,131.5,70.5,68,83.5,42.5,40.5,65.5,4,8.5,8.5,0.364806867,0.141361257,0.325870647,0.047337278,0.08994709,0.089005236
46777,,N/A,3.422120419,N/A,2.992553907,0.654273781,1.957949559,104,114,102,60,56.5,67,50.5,41.5,44.5,-6.5,4,-6,0.433476395,0.144851658,0.221393035,N/A,0.042328042,N/A
27672,,5.176160749,2.905759162,10.26268657,2.087020067,0.600882296,1.25405341,129.5,163.5,163.5,79,67.5,79,78.5,92.5,108,11,10.5,5,0.673819742,0.322862129,0.537313433,0.130177515,0.111111111,0.052356021
17474,,N/A,N/A,N/A,2.518406738,2.150716677,5.416379371,243.5,256.5,114.5,63,58.5,67,191.5,187,61,-0.5,-1.5,-8,1.643776824,0.652705061,0.303482587,N/A,N/A,N/A
29328,,N/A,18.47120419,N/A,6.806790313,0.400897532,2.728825436,131,99,101.5,58,55.5,66,77.5,28,49,-5,0.5,-8.5,0.665236052,0.097731239,0.243781095,N/A,0.005291005,N/A
11181,,18.8583691,5.359947644,N/A,1.475536481,0.696215179,1.027290895,93,133,122.5,65.5,60.5,68,39,65,65.5,1.5,4,-2,0.334763948,0.226876091,0.325870647,0.017751479,0.042328042,N/A
10952,,0.856497124,0.281336618,0.722189055,3.137635045,0.803113805,2.519878021,120.5,122,93,114.5,113.5,123.5,55.5,43.5,38,47,51,25,0.47639485,0.151832461,0.189054726,0.556213018,0.53968254,0.261780105
11004,,N/A,3.562303665,N/A,2.937410587,0.601346298,1.766400981,116.5,129,120.5,62,61,71.5,64.5,54,63,0,5,-8,0.553648069,0.188481675,0.313432836,N/A,0.052910053,N/A
11138,,2.760902672,1.228380574,N/A,2.686933715,0.498484431,1.339394624,112.5,121,146,83,73,75.5,59,54,76,15.5,14.5,-5,0.506437768,0.188481675,0.378109453,0.183431953,0.153439153,N/A
42802,,2.735863263,1.365828479,1.946182549,1.798414645,0.968365165,1.741522094,168.5,217,170,100.5,91,101,107.5,147,106.5,28.5,35.5,26,0.922746781,0.513089005,0.529850746,0.337278107,0.375661376,0.272251309
13177,,5.996556543,1.551379892,0.428644819,3.150469783,2.345612818,7.389782305,403.5,347.5,138,136,129.5,166,355.5,277.5,83,43,59,92,3.051502146,0.968586387,0.412935323,0.50887574,0.624338624,0.963350785
19590,,0.179236587,0.055518117,0.184770591,1.934833375,0.619568913,1.198762611,103,137,143.5,477,453.5,271,53.5,68,77,216.5,404,198,0.459227468,0.237347295,0.383084577,2.562130178,4.275132275,2.073298429
27720,,N/A,3.958115183,N/A,3.627360515,0.489467917,1.775476594,139.5,135,139.5,65.5,61,66.5,88.5,60,86,-2.5,5,-6,0.759656652,0.209424084,0.427860697,N/A,0.052910053,N/A
50179,,1.773009061,0.923560209,3.634701493,2.208285889,0.44937207,0.992342001,96.5,115.5,139.5,90,76,78,44,49,76.5,18,17.5,10,0.377682403,0.171029668,0.380597015,0.213017751,0.185185185,0.104712042
49493,,0.714220023,0.308608408,0.124043548,2.177205969,0.926923687,2.018103785,142.5,178,144,188.5,168.5,390,96.5,109,82.5,98,116.5,316,0.82832618,0.380453752,0.410447761,1.159763314,1.232804233,3.308900524
49744,,9.495122903,3.435863874,N/A,2.833030043,0.588566007,1.667425181,128,132,135.5,70,62,72.5,72,62.5,74.5,5.5,6,-1,0.618025751,0.218150087,0.370646766,0.065088757,0.063492063,N/A
49769,,5.802575107,2.182037857,N/A,3.202714842,0.533938748,1.710053553,109.5,116,113,72,61.5,71.5,56,43,56.5,7,6.5,-3.5,0.480686695,0.15008726,0.281094527,0.082840237,0.068783069,N/A
49261,,N/A,5.753926702,N/A,2.694185506,0.87417934,2.355201308,139.5,144.5,119,62,58.5,67,86,78.5,63,-1,4.5,-4,0.738197425,0.27399651,0.313432836,N/A,0.047619048,N/A
49299,,9.187410587,2.638743455,N/A,3.650415773,0.42559738,1.553607388,151.5,131.5,180.5,71.5,64,73.5,95,64,105.5,7.5,8,-3.5,0.815450644,0.223385689,0.524875622,0.088757396,0.084656085,N/A
49419,,0.831022063,0.136413232,2.020782165,2.190249464,0.534530042,1.170754139,180,198.5,231,166.5,360,121.5,114,128,168,99.5,309.5,39.5,0.978540773,0.446771379,0.835820896,1.177514793,3.275132275,0.413612565
49444,cel-miR-66-5p,N/A,137.9250906,N/A,0.62475959,5.511182399,3.443164058,737,2786.5,402,62.5,58,77,690.5,2718,346,-10.5,6.5,-10.5,5.927038627,9.486910995,1.721393035,N/A,0.068783069,N/A
50010,,N/A,3.710732984,N/A,2.568526466,0.530599674,1.362859307,106.5,110,118,64.5,56,67,47,45,59.5,-1.5,4,-10.5,0.403433476,0.157068063,0.2960199,N/A,0.042328042,N/A
49961,,67.45493562,2.308900524,N/A,2.970235773,0.45017452,1.337124464,94,104,116.5,65.5,58,67,46.5,38.5,60,0.5,5.5,-8.5,0.399141631,0.134380454,0.298507463,0.00591716,0.058201058,N/A
50271,,9.670958512,1.319371728,N/A,5.464949928,0.510233222,2.788399012,137,106.5,120,69.5,65.5,70.5,80,36,49.5,6,9,-7,0.686695279,0.12565445,0.246268657,0.071005917,0.095238095,N/A
50158,,58.02575107,2.622251309,N/A,2.474694307,0.61291065,1.516766495,129.5,145.5,161.5,70,61,70,80,79.5,91,1,10,-1,0.686695279,0.277486911,0.452736318,0.01183432,0.105820106,N/A
49377,cel-miR-244-5p,66.00429185,5.138605676,N/A,1.512092565,1.166656862,1.764093167,141.5,217,147,68.5,66.5,62.5,91,148,89,1,9.5,-10.5,0.78111588,0.516579407,0.44278607,0.01183432,0.100529101,N/A
49533,,30.70529328,3.298429319,N/A,2.602682403,0.59708143,1.554013332,122,127,137.5,76.5,63,66,63.5,60,70.5,1.5,6,-11.5,0.545064378,0.209424084,0.350746269,0.017751479,0.063492063,N/A
49951,,33.60658083,1.248054337,1.491362631,2.441661557,0.869202613,2.122298606,116.5,138.5,112.5,76,76.5,90,69.5,70,56.5,1.5,18.5,18,0.596566524,0.244328098,0.281094527,0.017751479,0.195767196,0.188481675
49181,,N/A,5.589969689,N/A,0.809559353,1.276303724,1.033243617,110,220,148.5,64,64.5,63.5,53,161,88.5,-9,9.5,-11,0.454935622,0.561954625,0.440298507,N/A,0.100529101,N/A
50103,,N/A,1.199428843,N/A,4.457349785,0.387073479,1.725321888,125.5,111.5,134.5,69.5,66.5,73.5,72.5,40,72.5,-2.5,11,-2.5,0.622317597,0.139616056,0.360696517,N/A,0.116402116,N/A
49263,,10.99141631,6.738219895,N/A,1.693943396,1.497382199,2.536480687,146.5,217.5,128.5,71,64.5,71.5,98.5,143,67,6.5,7,-2.5,0.845493562,0.4991274,0.333333333,0.076923077,0.074074074,N/A
48639,,2.240438722,0.780852655,0.677921369,2.946832914,0.69557435,2.049741389,120,130,129,83,83,116,69.5,58,58.5,22.5,24.5,41,0.596566524,0.202443281,0.291044776,0.266272189,0.259259259,0.429319372
49967,,3.539570815,1.076329567,1.449948533,2.90347501,1.22873961,3.567614752,241,227.5,147.5,104.5,117.5,104,183,155,88.5,37.5,47.5,29,1.570815451,0.541012216,0.440298507,0.443786982,0.502645503,0.303664921
49430,cel-miR-1818,N/A,1.737172775,N/A,3.517629163,0.355282588,1.249752394,114.5,109,136.5,67.5,62.5,66.5,56.5,39.5,78,0,7.5,-13,0.484978541,0.137870855,0.388059701,N/A,0.079365079,N/A
50075,,3.455945468,1.302011573,N/A,2.655965665,0.318895764,0.8469762,97.5,106.5,139,70.5,61.5,75,40.5,37.5,82.5,8.5,9.5,-7,0.347639485,0.130890052,0.410447761,0.100591716,0.100529101,N/A
50183,,16.04774678,3.180628272,N/A,3.224320458,0.691328773,2.229065505,141.5,134.5,128,69,61.5,69.5,88.5,67.5,68.5,4,7,-3.5,0.759656652,0.235602094,0.34079602,0.047337278,0.074074074,N/A
50264,,13.78111588,1.93947644,1.868822554,1.907155995,0.582660396,1.111224267,117,138,144.5,71,66,95.5,57,73.5,88.5,3,12.5,22.5,0.489270386,0.256544503,0.440298507,0.035502959,0.132275132,0.235602094
48936,,9.368741059,3.82617801,N/A,3.286036703,0.569106286,1.870104145,136.5,121,134.5,71.5,60,67,77.5,58,71.5,6,5,-4,0.665236052,0.202443281,0.355721393,0.071005917,0.052910053,N/A
50063,,N/A,4.683769634,N/A,2.320679441,0.363587725,0.843770559,97.5,102,123,55,53.5,62.5,33.5,35.5,68.5,-11.5,2.5,-12,0.287553648,0.12390925,0.34079602,N/A,0.026455026,N/A
49253,,N/A,N/A,N/A,0.96501331,2.052743843,1.980925131,82.5,143.5,94,58,51.5,69.5,31,79,27,-7.5,-1.5,-5,0.266094421,0.27574171,0.134328358,N/A,N/A,N/A
49910,,N/A,N/A,N/A,3.353492002,0.321553229,1.07832618,75,88.5,93,58.5,54,57.5,22.5,16.5,36,-12,-0.5,-15.5,0.193133047,0.057591623,0.179104478,N/A,N/A,N/A
49483,,N/A,2.685863874,N/A,2.286650102,1.012393134,2.314988863,108,121.5,115,60.5,63.5,64.5,53,57,39.5,-9.5,7,-7.5,0.454935622,0.19895288,0.196517413,N/A,0.074074074,N/A
49330,,N/A,0.652667929,0.962126866,3.622732936,0.402753539,1.459068511,120,116.5,142.5,72.5,88.5,114.5,68.5,46.5,81,-0.5,23.5,40,0.587982833,0.162303665,0.402985075,N/A,0.248677249,0.418848168
49001,,N/A,1.212172775,0.79483424,5.570903039,0.576150224,3.209677033,223,142,139.5,80,76.5,124,166.5,73.5,89.5,-2,20,53.5,1.429184549,0.256544503,0.445273632,N/A,0.211640212,0.560209424
47888,,N/A,9.455497382,N/A,2.173270786,0.548500714,1.192040577,100.5,109.5,114.5,61,55.5,63.5,38,43,55,-5,1.5,-8,0.326180258,0.15008726,0.273631841,N/A,0.015873016,N/A
49759,,7.47639485,4.141361257,N/A,2.916252041,0.605171656,1.764833077,121,130.5,132,75,59,72.5,67,56.5,65.5,6.5,4.5,-3,0.575107296,0.197207679,0.325870647,0.076923077,0.047619048,N/A
49754,,6.242164131,2.958278796,66.04228856,2.433521257,0.724283401,1.762559051,190,210,201,81,79,72,142,143.5,139,16.5,16,1,1.21888412,0.5008726,0.691542289,0.195266272,0.169312169,0.010471204
49724,,N/A,N/A,N/A,3.506676204,0.549055315,1.925359209,89.5,92.5,110,62,51,60.5,38.5,27,34.5,-4.5,-2,-16,0.330472103,0.094240838,0.171641791,N/A,N/A,N/A
50127,,N/A,4.095549738,N/A,2.541751879,0.52529664,1.335173723,142,143,167,63.5,58,70.5,77,74.5,99.5,-1,6,-7.5,0.660944206,0.260034904,0.495024876,N/A,0.063492063,N/A
50416,,38.80472103,1.511780105,N/A,2.392157628,0.467713787,1.118845103,102,122.5,143,64,68,65.5,53.5,55,82.5,1,12,-10,0.459227468,0.191972077,0.410447761,0.01183432,0.126984127,N/A
49674,,3.538800988,1.012963462,0.729483894,4.184527016,1.995091623,8.348514796,1535,929.5,363.5,394,393.5,274,1471,864.5,304,301.5,281.5,198,12.62660944,3.017452007,1.512437811,3.568047337,2.978835979,2.073298429
50019,,69.63090129,4.382198953,N/A,2.538557386,0.456266247,1.158258051,110,108.5,127,65,57,65.5,48,46.5,71.5,0.5,3.5,-5,0.412017167,0.162303665,0.355721393,0.00591716,0.037037037,N/A
48615,,N/A,N/A,N/A,3.905831861,0.271061399,1.05872025,89.5,85,102.5,52.5,51.5,56,27,17,44,-20.5,-2.5,-16,0.231759657,0.059336824,0.218905473,N/A,N/A,N/A
49713,,N/A,N/A,N/A,2.986204782,0.467713787,1.396689148,84,90,92.5,61,49,64,25.5,21,31.5,-18.5,-2.5,-5,0.21888412,0.073298429,0.156716418,N/A,N/A,N/A
47661,,N/A,3.371727749,N/A,3.020572868,0.424634886,1.282640614,112.5,113,128.5,67.5,58.5,65,56.5,46,76,-13,4.5,-4,0.484978541,0.160558464,0.378109453,N/A,0.047619048,N/A
47409,,N/A,1.729446724,45.84950249,1.749347374,0.705205762,1.233649848,125,161,151,72.5,72.5,73.5,69,97,96.5,-5.5,18.5,1,0.592274678,0.338568935,0.480099502,N/A,0.195767196,0.010471204
30755,,1.813304721,0.659685864,2.925765907,2.824788308,0.443728465,1.253438979,134.5,147,183,120,103,90,85,74,117,34,37,19,0.729613734,0.258289703,0.582089552,0.402366864,0.391534392,0.19895288
49661,,N/A,6.871727749,N/A,2.223141631,1.031721589,2.293663216,111.5,127.5,117.5,66.5,55.5,70.5,56.5,62.5,42.5,-7,3,0,0.484978541,0.218150087,0.211442786,N/A,0.031746032,N/A
27833,,1.364823248,4.909662066,0.580505693,0.493647859,2.696490754,1.331116887,309,1294.5,377.5,214,146,335,246.5,1228,319.5,131,82.5,261.5,2.115879828,4.286212914,1.589552239,1.550295858,0.873015873,2.738219895
48731,,3.921798583,2.387434555,0.424496371,1.880823639,3.913348384,7.360318148,302,368.5,121.5,113.5,94,134.5,232.5,304,54.5,43,42,61,1.995708155,1.061082024,0.271144279,0.50887574,0.444444444,0.638743455
49812,,6.23776824,3.490837696,N/A,2.497955459,0.468944613,1.171402756,125,140,153.5,68,59,67,64.5,63.5,95,7.5,6,-2,0.553648069,0.221640489,0.472636816,0.088757396,0.063492063,N/A
49005,,1.540290302,0.950394889,3.607975746,2.734082302,0.490810764,1.341917024,158.5,155,185,111,87,92.5,94.5,85,121.5,44.5,29.5,16,0.811158798,0.296684119,0.604477612,0.526627219,0.312169312,0.167539267
50172,,N/A,4.123036649,N/A,2.518248927,0.626402393,1.577437155,125.5,128.5,130,60,61.5,71.5,64,62.5,70,-2.5,5,-11.5,0.549356223,0.218150087,0.348258706,N/A,0.052910053,N/A
49294,,9.033554428,3.031413613,2.058872305,1.745669239,1.157291807,2.020248707,132,164.5,112,71.5,67.5,87,68.5,96.5,58.5,5.5,10.5,13.5,0.587982833,0.336823735,0.291044776,0.065088757,0.111111111,0.141361257
47167,,0.450592005,1.308451098,0.246890766,0.303591789,1.279789194,0.388533491,2876.5,23011.5,12634.5,5572.5,5988.5,24280.5,2832.5,22944.5,12578,4559.5,5784,24205.5,24.31330472,80.08551483,62.57711443,53.95857988,61.20634921,253.460733
18847,,14.90206789,5.145549738,N/A,3.562726973,0.555558509,1.979303283,162.5,147.5,163,72.5,61.5,74.5,113,78,98.5,5.5,5,-0.5,0.969957082,0.272251309,0.490049751,0.065088757,0.052910053,N/A
50476,,12.16309013,2.654450262,N/A,3.172257917,0.795741242,2.524296454,168.5,151.5,129.5,68,61.5,73.5,109,84.5,74.5,6.5,10.5,-2,0.935622318,0.294938918,0.370646766,0.076923077,0.111111111,N/A
50243,,21.75965665,0.750677018,2.726800779,2.794576668,0.701570681,1.960593055,129.5,134.5,125.5,86,85.5,82,75,66,66,2.5,29,11.5,0.643776824,0.230366492,0.328358209,0.029585799,0.306878307,0.120418848
49718,,N/A,3.005235602,N/A,4.558567989,0.445959657,2.032937419,134.5,108,123,64,57.5,59,76,41,64.5,-21,4.5,-14,0.652360515,0.143106457,0.320895522,N/A,0.047619048,N/A
50032,,N/A,4.617801047,N/A,1.882061838,0.432414633,0.813831079,93.5,116.5,139,75.5,59,65,37.5,49,79.5,-10,3.5,-7.5,0.321888412,0.171029668,0.395522388,N/A,0.037037037,N/A
50475,,0.967095851,0.183488783,0.475124378,2.576333538,0.626935502,1.615194959,101,110,107.5,124.5,138.5,118,44,42,47,33,75.5,47,0.377682403,0.146596859,0.233830846,0.390532544,0.798941799,0.492146597
49820,,N/A,1.13738942,N/A,2.828111588,0.49406386,1.397267727,108.5,120,128.5,74,68,64.5,57.5,50,71,0,14.5,-9,0.493562232,0.17452007,0.353233831,N/A,0.153439153,N/A
49813,,50.77253219,13.52356021,N/A,4.198681043,0.330625263,1.388190025,121.5,115,141.5,69.5,57,70.5,70,41,87,1,1,-2.5,0.600858369,0.143106457,0.432835821,0.01183432,0.010582011,N/A
49460,,153.0429185,N/A,N/A,4.94187615,0.898352701,4.439547786,156.5,121,105,63.5,56,67.5,105.5,52.5,41,0.5,-0.5,-4.5,0.905579399,0.183246073,0.2039801,0.00591716,N/A,N/A
49681,,N/A,N/A,N/A,3.450851447,0.41824406,1.443298118,103,99,123,56,54.5,65,43.5,31,52,-6,-2.5,-6,0.373390558,0.108202443,0.258706468,N/A,N/A,N/A
49311,,N/A,N/A,N/A,0.870188181,0.7930799,0.690128755,87,133.5,114.5,54.5,50,61,23,65,57.5,-8.5,-3.5,-23,0.197424893,0.226876091,0.286069652,N/A,N/A,N/A
50159,,7.207886266,3.840314136,N/A,2.398878327,0.56056873,1.344736178,133.5,147,161,71.5,62,70,79.5,81.5,102,8,7,-6,0.682403433,0.284467714,0.507462687,0.094674556,0.074074074,N/A
49786,,N/A,2.87434555,N/A,3.346161964,0.385547852,1.290105556,95.5,97,111,58.5,54.5,66.5,41.5,30.5,55.5,-4.5,3.5,-8,0.356223176,0.106457243,0.276119403,N/A,0.037037037,N/A
50143,,8.993991416,1.884816754,N/A,3.811802575,0.561256545,2.139399142,110.5,105,113.5,66.5,61.5,66,62,40,50,5,7,-11.5,0.532188841,0.139616056,0.248756219,0.059171598,0.074074074,N/A
48908,,6.956960648,1.755615605,0.284165298,3.383300819,2.778219895,9.399553648,389.5,314.5,128,112.5,102,180.5,340.5,247.5,62.5,35.5,46.5,104.5,2.922746781,0.863874346,0.310945274,0.420118343,0.492063492,1.094240838
50221,,1.763850956,0.731839005,0.146926013,1.235386568,0.970354253,1.198762611,119,173.5,133,88.5,103.5,324.5,53.5,106.5,77,22,48,249,0.459227468,0.371727749,0.383084577,0.26035503,0.507936508,2.607329843
27314,,1.919969705,0.767578412,0.538474295,2.666632194,1.284493379,3.425271396,185,200,125,125.5,109.5,137,135,124.5,68,51,53.5,60,1.158798283,0.434554974,0.338308458,0.603550296,0.566137566,0.628272251
47505,,N/A,1.781151832,N/A,4.371959943,0.326593248,1.427852597,108.5,95,115.5,68.5,59,66,48,27,58,-12.5,5,-6.5,0.412017167,0.094240838,0.288557214,N/A,0.052910053,N/A
49576,,N/A,1.184991274,N/A,3.245166143,0.405073548,1.314530963,118,114,134.5,73,68.5,63,64,48.5,84,-27.5,13.5,-10.5,0.549356223,0.169284468,0.417910448,N/A,0.142857143,N/A
49541,,N/A,2.27591623,15.91666667,3.06512409,0.722513089,2.214592275,99,101.5,108,70.5,57,77,43,34.5,33.5,-39.5,5,1,0.369098712,0.120418848,0.166666667,N/A,0.052910053,0.010471204
47313,,N/A,0.989528796,7.997927032,2.911499186,0.60432326,1.759486678,104.5,112,109.5,79,71.5,77,51.5,43.5,50.5,-8,14.5,3,0.442060086,0.151832461,0.251243781,N/A,0.153439153,0.031413613
49096,,N/A,2.056667693,38.24751244,2.250425136,0.461903678,1.039479647,113,122,138.5,71,61.5,72,48.5,53,80.5,-9,8.5,1,0.416309013,0.184991274,0.400497512,N/A,0.08994709,0.010471204
49804,,14.9416309,1.390052356,N/A,4.293227613,0.422374185,1.813348515,102,99,118,69,61,64,51.5,29.5,49,2.5,7,-10,0.442060086,0.102966841,0.243781095,0.029585799,0.074074074,N/A
48972,,2.526303179,1.18556752,0.293459175,2.315611166,3.636713324,8.421213979,792.5,827,202,266.5,261,311,717.5,762,147,206,212,238,6.158798283,2.659685864,0.731343284,2.437869822,2.243386243,2.492146597
50332,,155.2188841,33.64397906,N/A,5.159555668,0.601346298,3.102679698,165,122.5,117,63,56.5,64.5,107,51,59.5,0.5,0.5,-14,0.918454936,0.178010471,0.2960199,0.00591716,0.005291005,N/A
49654,,6.729375298,1.270506108,N/A,3.948951799,0.419329602,1.655912387,139,124.5,153,75,69,74,83.5,52,87,9,13.5,-4,0.716738197,0.181500873,0.432835821,0.106508876,0.142857143,N/A
47547,,N/A,N/A,N/A,3.290047558,0.640941116,2.108726753,104.5,104.5,95.5,59.5,48,69.5,49.5,37,40.5,-5.5,-3.5,-5,0.424892704,0.129144852,0.201492537,N/A,N/A,N/A
47594,,N/A,N/A,N/A,4.833653988,0.369919086,1.788060866,82,83,86.5,60.5,51,65,28.5,14.5,27.5,-4.5,-3.5,-9.5,0.244635193,0.05061082,0.13681592,N/A,N/A,N/A
50288,cel-miR-40-3p,N/A,19.90052356,N/A,2.21466341,0.729794788,1.616249815,132.5,162,141.5,72,58.5,67.5,81.5,90.5,87,-4.5,1.5,-7.5,0.699570815,0.315881326,0.432835821,N/A,0.015873016,N/A
47208,,6.897577184,1.398574134,0.130786926,2.598495547,7.646024215,19.86815987,800,763,122,190.5,213.5,309,737,697.5,64,77.5,164.5,232.5,6.326180258,2.434554974,0.31840796,0.917159763,1.740740741,2.434554974
48951,cel-miR-252-5p,78.69742489,30.73036649,N/A,0.954655386,2.280104712,2.176714243,163.5,355,149,69.5,57,68,108.5,279.5,86,1,3,-5.5,0.931330472,0.97556719,0.427860697,0.01183432,0.031746032,N/A
49360,,42.79399142,2.968586387,0.333871185,2.686933715,0.728554168,1.957576758,121,121,122,77,64.5,145,59,54,52,1,6,74,0.506437768,0.188481675,0.258706468,0.01183432,0.063492063,0.77486911
49187,,7.253218884,0.325355273,1.266998342,2.883232204,0.794748037,2.291443133,128.5,138,141,143,141,96,85,72.5,64,8.5,73.5,24,0.729613734,0.253054101,0.31840796,0.100591716,0.777777778,0.251308901
49706,,N/A,3.492454573,2.064963643,2.595851216,1.117546217,2.900983706,149.5,162.5,116,79.5,60.5,81,95,90,56.5,-26.5,8.5,13,0.815450644,0.314136126,0.281094527,N/A,0.08994709,0.136125654
50236,,N/A,8.685863874,N/A,2.708263161,0.548753305,1.486168359,94,108,128,62,56,65,43.5,39.5,50.5,-22.5,1.5,-4,0.373390558,0.137870855,0.251243781,N/A,0.015873016,N/A
49538,,0.659096846,0.603141361,0.088649126,1.60618294,2.211848451,3.552633248,271.5,390,160.5,298,225,618.5,209,320,101.5,230,175,544,1.793991416,1.116928447,0.504975124,2.721893491,1.851851852,5.696335079
49249,,14.79656652,2.143979058,N/A,2.756496722,0.469433323,1.293991416,103,116.5,128,69.5,62.5,69,51,45.5,68,2.5,7,-4.5,0.43776824,0.158813264,0.338308458,0.029585799,0.074074074,N/A
48638,,43.15665236,2.308900524,N/A,2.787124464,0.640564534,1.785333085,124,128,112.5,66.5,59,76,59.5,52.5,57.5,1,7.5,-0.5,0.510729614,0.183246073,0.286069652,0.01183432,0.079365079,N/A
49998,,3.419374617,N/A,N/A,1.489073513,0.411135506,0.612210993,85,121,149,70.5,56,73.5,33,54.5,93,7,-3.5,-6.5,0.283261803,0.190226876,0.462686567,0.082840237,N/A,N/A
42716,,46.42060086,5.211518325,N/A,3.984571087,0.384889471,1.533619456,112,105.5,126.5,65,56,74.5,64,39.5,72,1,2.5,-2,0.549356223,0.137870855,0.358208955,0.01183432,0.026455026,N/A
49273,,6.049843933,2.167539267,0.704767828,2.452544784,1.450438261,3.557264792,233,254,143.5,86.5,95,136,183.5,184,89,22,28,60,1.575107296,0.642233857,0.44278607,0.26035503,0.296296296,0.628272251
47737,,0.023588312,0.035194622,0.003301783,0.5868611,3.006731488,1.76453375,205,728.5,229.5,4902.5,6455.5,22235.5,157.5,660,154,4843,6185.5,22160.5,1.35193133,2.303664921,0.766169154,57.31360947,65.45502646,232.0471204
47981,,4.714592275,3.251308901,N/A,1.853330845,0.381168323,0.706431009,81,108.5,122.5,66,59,69.5,26,34.5,63.5,4,3.5,-1.5,0.223175966,0.120418848,0.315920398,0.047337278,0.037037037,N/A
49968,,N/A,4.516310914,N/A,2.859888123,1.178109256,3.369260669,161.5,153.5,114,65.5,61.5,70,103.5,89,53,-1.5,6.5,-3,0.888412017,0.310645724,0.263681592,N/A,0.068783069,N/A
49640,,7.149601471,8.905759162,11.28420398,2.094897473,0.598181317,1.253128529,86.5,111,106,71.5,56.5,73.5,34.5,40.5,47.5,3.5,1.5,2,0.296137339,0.141361257,0.236318408,0.041420118,0.015873016,0.020942408
50461,,N/A,2.943213854,71.74378109,3.625240491,0.53895496,1.953841344,141,129,134.5,63.5,58.5,69,85.5,58,75.5,-2,6.5,0.5,0.733905579,0.202443281,0.375621891,N/A,0.068783069,0.005235602
49094,cel-miR-237-5p,0.925048206,0.706590134,0.922942757,0.926818061,1.93865981,1.796784925,136.5,306.5,140.5,177.5,159,113,88,233.5,84.5,69,109,43.5,0.755364807,0.815008726,0.42039801,0.816568047,1.153439153,0.455497382
50121,,N/A,2.363874346,N/A,3.517267192,0.655816071,2.306680351,108.5,108.5,118.5,64,56.5,72.5,61.5,43,46,-20,6,-2.5,0.527896996,0.15008726,0.228855721,N/A,0.063492063,N/A
50055,cel-miR-48-5p,N/A,272.0443012,N/A,0.62088498,2.782922988,1.727875084,1415.5,5436,1409.5,69.5,59.5,66,1353.5,5361,1351.5,-10.5,6.5,-8,11.61802575,18.71204188,6.723880597,N/A,0.068783069,N/A
48943,,2.531225366,0.401308901,0.404361173,5.760656123,0.640183246,3.687875536,136,110.5,115,100,79.5,124.5,85.5,36.5,40,24.5,30,47,0.733905579,0.127399651,0.199004975,0.289940828,0.317460317,0.492146597
50001,,N/A,1.979057592,N/A,3.770815451,0.447811073,1.688612912,103,103,114,62.5,56.5,74,46,30,47,-4.5,5,-0.5,0.394849785,0.104712042,0.233830846,N/A,0.052910053,N/A
49127,,8.023873391,0.989528796,1.338986884,3.374288851,0.973146428,3.283677142,141.5,134.5,103.5,78,73,93,88.5,64.5,46.5,8,21.5,16.5,0.759656652,0.22513089,0.231343284,0.094674556,0.227513228,0.172774869
